name,longitude,latitude,search_url,image,url
University of Dayton,-84.173662,39.73686,http://api.duckduckgo.com/?q=University+of+Dayton%20wikipedia&format=json,https://duckduckgo.com/i/677c360c.png,http://www.udayton.edu
Defiance College,-84.356596,41.300336,http://api.duckduckgo.com/?q=Defiance+College%20wikipedia&format=json,https://duckduckgo.com/i/5f05ac30.png,http://www.defiance.edu
Denison University,-82.520625,40.072582,http://api.duckduckgo.com/?q=Denison+University%20wikipedia&format=json,https://duckduckgo.com/i/09da6d84182c5d4b.png,http://www.denison.edu
The University of Findlay,-83.652067,41.05441,http://api.duckduckgo.com/?q=The+University+of+Findlay%20wikipedia&format=json,https://duckduckgo.com/i/8c595a2b41be2d15.png,https://www.findlay.edu/
Heidelberg University,-83.166581,41.114337,http://api.duckduckgo.com/?q=Heidelberg+University%20wikipedia&format=json,https://duckduckgo.com/i/92d2819a425a91c9.png,
Hiram College,-81.141552,41.310998,http://api.duckduckgo.com/?q=Hiram+College%20wikipedia&format=json,https://duckduckgo.com/i/873c04ff.png,http://www.hiram.edu
John Carroll University,-81.533103,41.488978,http://api.duckduckgo.com/?q=John+Carroll+University%20wikipedia&format=json,https://duckduckgo.com/i/dc5b20d2.png,
Kent State University at Salem,-80.835458,40.86408,http://api.duckduckgo.com/?q=Kent+State+University+at+Salem%20wikipedia&format=json,https://duckduckgo.com/i/33a2d99d0708cdee.png,http://www.salem.kent.edu
Kent State University at Kent,-81.342253,41.146856,http://api.duckduckgo.com/?q=Kent+State+University+at+Kent%20wikipedia&format=json,,
Kenyon College,-82.397977,40.374408,http://api.duckduckgo.com/?q=Kenyon+College%20wikipedia&format=json,https://duckduckgo.com/i/664c2abd.png,https://www.kenyon.edu/
Lake Erie College,-81.251817,41.717841,http://api.duckduckgo.com/?q=Lake+Erie+College%20wikipedia&format=json,https://duckduckgo.com/i/50b967c4.png,http://www.lec.edu
Lourdes University,-83.706649,41.708694,http://api.duckduckgo.com/?q=Lourdes+University%20wikipedia&format=json,https://duckduckgo.com/i/eb087b0ee73d483d.jpg,http://www.lourdes.edu
Malone University,-81.383525,40.826516,http://api.duckduckgo.com/?q=Malone+University%20wikipedia&format=json,https://duckduckgo.com/i/c6917bb8.jpg,https://www.malone.edu/
Marietta College,-81.450038,39.417638,http://api.duckduckgo.com/?q=Marietta+College%20wikipedia&format=json,https://duckduckgo.com/i/3b27c3ca7d5bce6f.png,http://www.marietta.edu
Miami University-Oxford,-84.731821,39.509642,http://api.duckduckgo.com/?q=Miami+University-Oxford%20wikipedia&format=json,,
University of Mount Union,-81.108624,40.905093,http://api.duckduckgo.com/?q=University+of+Mount+Union%20wikipedia&format=json,https://duckduckgo.com/i/25c68ee071c0d649.png,http://www.mountunion.edu
Mount Vernon Nazarene University,-82.474667,40.373859,http://api.duckduckgo.com/?q=Mount+Vernon+Nazarene+University%20wikipedia&format=json,https://duckduckgo.com/i/fab9e1dd.png,https://www.mvnu.edu/
College of Mount St Joseph,-84.640143,39.094519,http://api.duckduckgo.com/?q=College+of+Mount+St+Joseph%20wikipedia&format=json,https://duckduckgo.com/i/a394a97b.png,http://www.msj.edu
Muskingum University,-81.737192,39.996635,http://api.duckduckgo.com/?q=Muskingum+University%20wikipedia&format=json,https://duckduckgo.com/i/5dd74f93.jpg,http://www.muskingum.edu/
Notre Dame College,-81.516212,41.506938,http://api.duckduckgo.com/?q=Notre+Dame+College%20wikipedia&format=json,https://duckduckgo.com/i/7d8a2fd7e9c6ed72.png,https://www.notredamecollege.edu/
Oberlin College,-82.221786,41.29474,http://api.duckduckgo.com/?q=Oberlin+College%20wikipedia&format=json,https://duckduckgo.com/i/dbdae537d23d41d4.png,https://www.oberlin.edu/
Ohio Dominican University,-82.940499,39.99265,http://api.duckduckgo.com/?q=Ohio+Dominican+University%20wikipedia&format=json,https://duckduckgo.com/i/40c6ec14ea9ac953.jpg,https://www.ohiodominican.edu/
Ohio Northern University,-83.830729,40.766144,http://api.duckduckgo.com/?q=Ohio+Northern+University%20wikipedia&format=json,https://duckduckgo.com/i/bc943b3b.gif,http://www.onu.edu/
Ohio State University-Lima Campus,-84.026195,40.737828,http://api.duckduckgo.com/?q=Ohio+State+University-Lima+Campus%20wikipedia&format=json,,
Ohio State University-Mansfield Campus,-82.578673,40.797259,http://api.duckduckgo.com/?q=Ohio+State+University-Mansfield+Campus%20wikipedia&format=json,,
Ohio State University-Marion Campus,-83.085889,40.579444,http://api.duckduckgo.com/?q=Ohio+State+University-Marion+Campus%20wikipedia&format=json,,
Ohio State University-Newark Campus,-82.447992,40.068353,http://api.duckduckgo.com/?q=Ohio+State+University-Newark+Campus%20wikipedia&format=json,,
Ohio State University-Main Campus,-83.009001,39.998389,http://api.duckduckgo.com/?q=Ohio+State+University-Main+Campus%20wikipedia&format=json,,
Ohio University-Main Campus,-82.101064,39.326799,http://api.duckduckgo.com/?q=Ohio+University-Main+Campus%20wikipedia&format=json,,
Ohio Wesleyan University,-83.067912,40.296912,http://api.duckduckgo.com/?q=Ohio+Wesleyan+University%20wikipedia&format=json,https://duckduckgo.com/i/0f81bb16.png,http://www.owu.edu/
Otterbein University,-82.936231,40.12534,http://api.duckduckgo.com/?q=Otterbein+University%20wikipedia&format=json,https://duckduckgo.com/i/969ed5e1aa59081a.png,http://www.otterbein.edu
University of Rio Grande,-82.377359,38.88058,http://api.duckduckgo.com/?q=University+of+Rio+Grande%20wikipedia&format=json,https://duckduckgo.com/i/9c83d530.png,
Shawnee State University,-82.995357,38.730909,http://api.duckduckgo.com/?q=Shawnee+State+University%20wikipedia&format=json,https://duckduckgo.com/i/1534ec86.png,http://www.shawnee.edu
Franciscan University of Steubenville,-80.623094,40.376086,http://api.duckduckgo.com/?q=Franciscan+University+of+Steubenville%20wikipedia&format=json,https://duckduckgo.com/i/022affb58185247f.png,http://www.franciscan.edu
Tiffin University,-83.18355,41.119193,http://api.duckduckgo.com/?q=Tiffin+University%20wikipedia&format=json,https://duckduckgo.com/i/9c748aa7.png,http://www.tiffin.edu
University of Toledo,-83.615225,41.65795,http://api.duckduckgo.com/?q=University+of+Toledo%20wikipedia&format=json,https://duckduckgo.com/i/fe1e997f.png,http://www.utoledo.edu/
Union Institute & University,-84.500139,39.126856,http://api.duckduckgo.com/?q=Union+Institute+%26+University%20wikipedia&format=json,https://duckduckgo.com/i/4c3c1481a7f37da1.png,https://myunion.edu
Urbana University,-83.760035,40.099881,http://api.duckduckgo.com/?q=Urbana+University%20wikipedia&format=json,https://duckduckgo.com/i/910adc58.jpg,http://www.urbana.edu
Ursuline College,-81.466716,41.494971,http://api.duckduckgo.com/?q=Ursuline+College%20wikipedia&format=json,https://duckduckgo.com/i/50a81933.png,https://www.ursuline.edu/
Walsh University,-81.36911,40.873295,http://api.duckduckgo.com/?q=Walsh+University%20wikipedia&format=json,https://duckduckgo.com/i/92781752.png,http://www.walsh.edu
Wilberforce University,-83.879358,39.707993,http://api.duckduckgo.com/?q=Wilberforce+University%20wikipedia&format=json,https://duckduckgo.com/i/d6d1f41603a0a6bf.jpg,http://www.wilberforce.edu
Wilmington College,-83.817271,39.441097,http://api.duckduckgo.com/?q=Wilmington+College%20wikipedia&format=json,,
Wittenberg University,-83.814082,39.937463,http://api.duckduckgo.com/?q=Wittenberg+University%20wikipedia&format=json,https://duckduckgo.com/i/ac062e73.png,http://www.wittenberg.edu
The College of Wooster,-81.934674,40.81046,http://api.duckduckgo.com/?q=The+College+of+Wooster%20wikipedia&format=json,https://duckduckgo.com/i/cfc2d7a6.png,
Wright State University-Main Campus,-84.064881,39.780634,http://api.duckduckgo.com/?q=Wright+State+University-Main+Campus%20wikipedia&format=json,,
Xavier University,-84.477648,39.149291,http://api.duckduckgo.com/?q=Xavier+University%20wikipedia&format=json,https://duckduckgo.com/i/5078b49d925119ee.png,http://www.xavier.edu
Youngstown State University,-80.646515,41.105583,http://api.duckduckgo.com/?q=Youngstown+State+University%20wikipedia&format=json,https://duckduckgo.com/i/3b89e626.png,http://www.ysu.edu
Bacone College,-95.335337,35.77707,http://api.duckduckgo.com/?q=Bacone+College%20wikipedia&format=json,https://duckduckgo.com/i/ec23471b.png,http://www.bacone.edu
Oklahoma Wesleyan University,-95.954124,36.717752,http://api.duckduckgo.com/?q=Oklahoma+Wesleyan+University%20wikipedia&format=json,https://duckduckgo.com/i/cf8658e1b600fa92.png,http://www.okwu.edu
Southern Nazarene University,-97.629504,35.513295,http://api.duckduckgo.com/?q=Southern+Nazarene+University%20wikipedia&format=json,https://duckduckgo.com/i/f4496d35.jpg,
Cameron University,-98.434163,34.606487,http://api.duckduckgo.com/?q=Cameron+University%20wikipedia&format=json,https://duckduckgo.com/i/fe7b236a.png,http://www.cameron.edu
University of Central Oklahoma,-97.470985,35.658239,http://api.duckduckgo.com/?q=University+of+Central+Oklahoma%20wikipedia&format=json,https://duckduckgo.com/i/e650649e5d80aa2f.png,http://www.uco.edu
East Central University,-96.664196,34.773805,http://api.duckduckgo.com/?q=East+Central+University%20wikipedia&format=json,,https://www.ecok.edu
Langston University,-97.260263,35.943953,http://api.duckduckgo.com/?q=Langston+University%20wikipedia&format=json,https://duckduckgo.com/i/ed13ba0a.png,
Northeastern State University,-94.968528,35.920499,http://api.duckduckgo.com/?q=Northeastern+State+University%20wikipedia&format=json,https://duckduckgo.com/i/65c7a5d9.png,http://www.nsuok.edu
Northwestern Oklahoma State University,-98.667596,36.796313,http://api.duckduckgo.com/?q=Northwestern+Oklahoma+State+University%20wikipedia&format=json,https://duckduckgo.com/i/8381c738.png,http://www.nwosu.edu
Oklahoma Christian University,-97.468312,35.609042,http://api.duckduckgo.com/?q=Oklahoma+Christian+University%20wikipedia&format=json,https://duckduckgo.com/i/35bd0d23.png,http://www.oc.edu
Oklahoma Panhandle State University,-101.638488,36.594518,http://api.duckduckgo.com/?q=Oklahoma+Panhandle+State+University%20wikipedia&format=json,https://duckduckgo.com/i/4b6a3d99.png,http://www.opsu.edu
Oklahoma State University-Main Campus,-97.069743,36.123085,http://api.duckduckgo.com/?q=Oklahoma+State+University-Main+Campus%20wikipedia&format=json,,
Oklahoma Baptist University,-96.934334,35.359949,http://api.duckduckgo.com/?q=Oklahoma+Baptist+University%20wikipedia&format=json,https://duckduckgo.com/i/101e5cf2407b41f8.png,http://www.okbu.edu
Oklahoma City University,-97.541242,35.495271,http://api.duckduckgo.com/?q=Oklahoma+City+University%20wikipedia&format=json,https://duckduckgo.com/i/734b8f7a.png,http://www.okcu.edu/
University of Oklahoma-Norman Campus,-97.445692,35.208152,http://api.duckduckgo.com/?q=University+of+Oklahoma-Norman+Campus%20wikipedia&format=json,https://duckduckgo.com/i/e96410ac88291a3d.png,http://www.ou.edu
Oral Roberts University,-95.954215,36.050705,http://api.duckduckgo.com/?q=Oral+Roberts+University%20wikipedia&format=json,https://duckduckgo.com/i/aa68a1ed15b002f1.png,
Rogers State University,-95.635739,36.319609,http://api.duckduckgo.com/?q=Rogers+State+University%20wikipedia&format=json,https://duckduckgo.com/i/2ae6b51e.png,http://www.rsu.edu
Saint Gregory's University,-96.954186,35.367401,http://api.duckduckgo.com/?q=Saint+Gregory%27s+University%20wikipedia&format=json,https://duckduckgo.com/i/6d53b356.jpg,
University of Science and Arts of Oklahoma,-97.95641,35.031392,http://api.duckduckgo.com/?q=University+of+Science+and+Arts+of+Oklahoma%20wikipedia&format=json,https://duckduckgo.com/i/694f6ae1d2728a07.png,http://www.usao.edu
Southeastern Oklahoma State University,-96.376381,34.00361,http://api.duckduckgo.com/?q=Southeastern+Oklahoma+State+University%20wikipedia&format=json,https://duckduckgo.com/i/27e3e180.png,http://www.se.edu
Southwestern Christian University,-97.639411,35.513596,http://api.duckduckgo.com/?q=Southwestern+Christian+University%20wikipedia&format=json,https://duckduckgo.com/i/c5468b13.png,http://www.swcu.edu
Southwestern Oklahoma State University,-98.707964,35.534609,http://api.duckduckgo.com/?q=Southwestern+Oklahoma+State+University%20wikipedia&format=json,https://duckduckgo.com/i/5912e923.png,http://www.swosu.edu
University of Tulsa,-95.945175,36.151887,http://api.duckduckgo.com/?q=University+of+Tulsa%20wikipedia&format=json,https://duckduckgo.com/i/6f58b659.png,
Concordia University-Portland,-122.637944,45.568242,http://api.duckduckgo.com/?q=Concordia+University-Portland%20wikipedia&format=json,https://duckduckgo.com/i/d6a39099.png,http://www.cu-portland.edu
Eastern Oregon University,-118.09384,45.320392,http://api.duckduckgo.com/?q=Eastern+Oregon+University%20wikipedia&format=json,https://duckduckgo.com/i/80b7804a.png,http://www.eou.edu
George Fox University,-122.968394,45.30399,http://api.duckduckgo.com/?q=George+Fox+University%20wikipedia&format=json,https://duckduckgo.com/i/bb8449eae27bbc0d.png,https://www.georgefox.edu
Lewis & Clark College,-122.672478,45.450547,http://api.duckduckgo.com/?q=Lewis+%26+Clark+College%20wikipedia&format=json,https://duckduckgo.com/i/f92872c1ae9fc02f.png,http://www.lclark.edu/
Linfield College-McMinnville Campus,-123.200464,45.201333,http://api.duckduckgo.com/?q=Linfield+College-McMinnville+Campus%20wikipedia&format=json,,
Marylhurst University,-122.647755,45.398174,http://api.duckduckgo.com/?q=Marylhurst+University%20wikipedia&format=json,https://duckduckgo.com/i/8c811da5df5362b4.png,http://www.marylhurst.edu
Northwest Christian University,-123.079754,44.047483,http://api.duckduckgo.com/?q=Northwest+Christian+University%20wikipedia&format=json,,
Oregon Institute of Technology,-121.785177,42.257152,http://api.duckduckgo.com/?q=Oregon+Institute+of+Technology%20wikipedia&format=json,https://duckduckgo.com/i/6ff02214.png,http://www.oit.edu
Oregon State University,-123.274721,44.56274,http://api.duckduckgo.com/?q=Oregon+State+University%20wikipedia&format=json,https://duckduckgo.com/i/2cba94e1564f30b4.png,
University of Oregon,-123.07398,44.044515,http://api.duckduckgo.com/?q=University+of+Oregon%20wikipedia&format=json,https://duckduckgo.com/i/f77ec99b.png,http://www.uoregon.edu
Pacific University,-123.108777,45.521394,http://api.duckduckgo.com/?q=Pacific+University%20wikipedia&format=json,https://duckduckgo.com/i/b347cf74a712fe7a.png,http://www.pacificu.edu
Portland State University,-122.683553,45.511229,http://api.duckduckgo.com/?q=Portland+State+University%20wikipedia&format=json,https://duckduckgo.com/i/32dfb90149c6f451.png,https://www.pdx.edu/
University of Portland,-122.726859,45.571807,http://api.duckduckgo.com/?q=University+of+Portland%20wikipedia&format=json,https://duckduckgo.com/i/3d9b66aac6b95ffa.png,https://www.up.edu/
Reed College,-122.63064,45.480376,http://api.duckduckgo.com/?q=Reed+College%20wikipedia&format=json,https://duckduckgo.com/i/73ef8d7d.png,http://www.reed.edu
Southern Oregon University,-122.694034,42.186467,http://api.duckduckgo.com/?q=Southern+Oregon+University%20wikipedia&format=json,https://duckduckgo.com/i/40217cbb.png,http://www.sou.edu
Warner Pacific College,-122.562241,45.50349,http://api.duckduckgo.com/?q=Warner+Pacific+College%20wikipedia&format=json,https://duckduckgo.com/i/46ef2b50.png,http://www.warnerpacific.edu/
Corban University,-122.958413,44.88408,http://api.duckduckgo.com/?q=Corban+University%20wikipedia&format=json,https://duckduckgo.com/i/77d768b3.png,http://www.corban.edu
Willamette University,-123.030727,44.935743,http://api.duckduckgo.com/?q=Willamette+University%20wikipedia&format=json,https://duckduckgo.com/i/a80db6afb968b84c.png,http://www.willamette.edu
Western Oregon University,-123.238785,44.851866,http://api.duckduckgo.com/?q=Western+Oregon+University%20wikipedia&format=json,https://duckduckgo.com/i/090a0fe3.png,
Bryn Athyn College of the New Church,-75.06093,40.131358,http://api.duckduckgo.com/?q=Bryn+Athyn+College+of+the+New+Church%20wikipedia&format=json,,http://www.brynathyn.edu
Albright College,-75.910152,40.360248,http://api.duckduckgo.com/?q=Albright+College%20wikipedia&format=json,https://duckduckgo.com/i/0e1928f3.png,http://www.albright.edu
Allegheny College,-80.146922,41.648068,http://api.duckduckgo.com/?q=Allegheny+College%20wikipedia&format=json,https://duckduckgo.com/i/0ea83a25.png,http://www.allegheny.edu
DeSales University,-75.376549,40.540137,http://api.duckduckgo.com/?q=DeSales+University%20wikipedia&format=json,https://duckduckgo.com/i/8cf744ce.png,http://www.desales.edu
Alvernia University,-75.938163,40.3102,http://api.duckduckgo.com/?q=Alvernia+University%20wikipedia&format=json,https://duckduckgo.com/i/6c47475a49ef7601.png,http://www.alvernia.edu
Arcadia University,-75.165205,40.091941,http://api.duckduckgo.com/?q=Arcadia+University%20wikipedia&format=json,https://duckduckgo.com/i/bbc726ee9ae1d96d.jpg,http://www.arcadia.edu
Bloomsburg University of Pennsylvania,-76.446383,41.007989,http://api.duckduckgo.com/?q=Bloomsburg+University+of+Pennsylvania%20wikipedia&format=json,https://duckduckgo.com/i/18f3e57b904914ef.png,https://www.bloomu.edu/
Bryn Mawr College,-75.314988,40.028541,http://api.duckduckgo.com/?q=Bryn+Mawr+College%20wikipedia&format=json,https://duckduckgo.com/i/cc8134a0fc2b6439.png,https://www.brynmawr.edu/
