Name,Longitude location of institution,Latitude location of institution,search_url,image,url
University of Cincinnati-Main Campus,-84.51428,39.131159,http://api.duckduckgo.com/?q=University+of+Cincinnati-Main+Campus%20wikipedia&format=json,,
Ohio Christian University,-82.905986,39.610895,http://api.duckduckgo.com/?q=Ohio+Christian+University%20wikipedia&format=json,,
Cleveland State University,-81.673052,41.502918,http://api.duckduckgo.com/?q=Cleveland+State+University%20wikipedia&format=json,,
University of Dayton,-84.173662,39.73686,http://api.duckduckgo.com/?q=University+of+Dayton%20wikipedia&format=json,,
Defiance College,-84.356596,41.300336,http://api.duckduckgo.com/?q=Defiance+College%20wikipedia&format=json,,
Denison University,-82.520625,40.072582,http://api.duckduckgo.com/?q=Denison+University%20wikipedia&format=json,,
The University of Findlay,-83.652067,41.05441,http://api.duckduckgo.com/?q=The+University+of+Findlay%20wikipedia&format=json,,
Heidelberg University,-83.166581,41.114337,http://api.duckduckgo.com/?q=Heidelberg+University%20wikipedia&format=json,,
Hiram College,-81.141552,41.310998,http://api.duckduckgo.com/?q=Hiram+College%20wikipedia&format=json,,
John Carroll University,-81.533103,41.488978,http://api.duckduckgo.com/?q=John+Carroll+University%20wikipedia&format=json,,
Kent State University at Salem,-80.835458,40.86408,http://api.duckduckgo.com/?q=Kent+State+University+at+Salem%20wikipedia&format=json,,
Kent State University at Kent,-81.342253,41.146856,http://api.duckduckgo.com/?q=Kent+State+University+at+Kent%20wikipedia&format=json,,
Kenyon College,-82.397977,40.374408,http://api.duckduckgo.com/?q=Kenyon+College%20wikipedia&format=json,,
Lake Erie College,-81.251817,41.717841,http://api.duckduckgo.com/?q=Lake+Erie+College%20wikipedia&format=json,,
Lourdes University,-83.706649,41.708694,http://api.duckduckgo.com/?q=Lourdes+University%20wikipedia&format=json,,
Malone University,-81.383525,40.826516,http://api.duckduckgo.com/?q=Malone+University%20wikipedia&format=json,,
Marietta College,-81.450038,39.417638,http://api.duckduckgo.com/?q=Marietta+College%20wikipedia&format=json,,
Miami University-Oxford,-84.731821,39.509642,http://api.duckduckgo.com/?q=Miami+University-Oxford%20wikipedia&format=json,,
University of Mount Union,-81.108624,40.905093,http://api.duckduckgo.com/?q=University+of+Mount+Union%20wikipedia&format=json,,
Mount Vernon Nazarene University,-82.474667,40.373859,http://api.duckduckgo.com/?q=Mount+Vernon+Nazarene+University%20wikipedia&format=json,,
College of Mount St Joseph,-84.640143,39.094519,http://api.duckduckgo.com/?q=College+of+Mount+St+Joseph%20wikipedia&format=json,,
Muskingum University,-81.737192,39.996635,http://api.duckduckgo.com/?q=Muskingum+University%20wikipedia&format=json,,
Notre Dame College,-81.516212,41.506938,http://api.duckduckgo.com/?q=Notre+Dame+College%20wikipedia&format=json,,
Oberlin College,-82.221786,41.29474,http://api.duckduckgo.com/?q=Oberlin+College%20wikipedia&format=json,,
Ohio Dominican University,-82.940499,39.99265,http://api.duckduckgo.com/?q=Ohio+Dominican+University%20wikipedia&format=json,,
Ohio Northern University,-83.830729,40.766144,http://api.duckduckgo.com/?q=Ohio+Northern+University%20wikipedia&format=json,,
Ohio State University-Lima Campus,-84.026195,40.737828,http://api.duckduckgo.com/?q=Ohio+State+University-Lima+Campus%20wikipedia&format=json,,
Ohio State University-Mansfield Campus,-82.578673,40.797259,http://api.duckduckgo.com/?q=Ohio+State+University-Mansfield+Campus%20wikipedia&format=json,,
Ohio State University-Marion Campus,-83.085889,40.579444,http://api.duckduckgo.com/?q=Ohio+State+University-Marion+Campus%20wikipedia&format=json,,
Ohio State University-Newark Campus,-82.447992,40.068353,http://api.duckduckgo.com/?q=Ohio+State+University-Newark+Campus%20wikipedia&format=json,,
Ohio State University-Main Campus,-83.009001,39.998389,http://api.duckduckgo.com/?q=Ohio+State+University-Main+Campus%20wikipedia&format=json,,
Ohio University-Main Campus,-82.101064,39.326799,http://api.duckduckgo.com/?q=Ohio+University-Main+Campus%20wikipedia&format=json,,
Ohio Wesleyan University,-83.067912,40.296912,http://api.duckduckgo.com/?q=Ohio+Wesleyan+University%20wikipedia&format=json,,
Otterbein University,-82.936231,40.12534,http://api.duckduckgo.com/?q=Otterbein+University%20wikipedia&format=json,,
University of Rio Grande,-82.377359,38.88058,http://api.duckduckgo.com/?q=University+of+Rio+Grande%20wikipedia&format=json,,
Shawnee State University,-82.995357,38.730909,http://api.duckduckgo.com/?q=Shawnee+State+University%20wikipedia&format=json,,
Franciscan University of Steubenville,-80.623094,40.376086,http://api.duckduckgo.com/?q=Franciscan+University+of+Steubenville%20wikipedia&format=json,,
Tiffin University,-83.18355,41.119193,http://api.duckduckgo.com/?q=Tiffin+University%20wikipedia&format=json,,
University of Toledo,-83.615225,41.65795,http://api.duckduckgo.com/?q=University+of+Toledo%20wikipedia&format=json,,
Union Institute & University,-84.500139,39.126856,http://api.duckduckgo.com/?q=Union+Institute+%26+University%20wikipedia&format=json,,
Urbana University,-83.760035,40.099881,http://api.duckduckgo.com/?q=Urbana+University%20wikipedia&format=json,,
Ursuline College,-81.466716,41.494971,http://api.duckduckgo.com/?q=Ursuline+College%20wikipedia&format=json,,
Walsh University,-81.36911,40.873295,http://api.duckduckgo.com/?q=Walsh+University%20wikipedia&format=json,,
Wilberforce University,-83.879358,39.707993,http://api.duckduckgo.com/?q=Wilberforce+University%20wikipedia&format=json,,
Wilmington College,-83.817271,39.441097,http://api.duckduckgo.com/?q=Wilmington+College%20wikipedia&format=json,,
Wittenberg University,-83.814082,39.937463,http://api.duckduckgo.com/?q=Wittenberg+University%20wikipedia&format=json,,
The College of Wooster,-81.934674,40.81046,http://api.duckduckgo.com/?q=The+College+of+Wooster%20wikipedia&format=json,,
Wright State University-Main Campus,-84.064881,39.780634,http://api.duckduckgo.com/?q=Wright+State+University-Main+Campus%20wikipedia&format=json,,
Xavier University,-84.477648,39.149291,http://api.duckduckgo.com/?q=Xavier+University%20wikipedia&format=json,,
Youngstown State University,-80.646515,41.105583,http://api.duckduckgo.com/?q=Youngstown+State+University%20wikipedia&format=json,,
Bacone College,-95.335337,35.77707,http://api.duckduckgo.com/?q=Bacone+College%20wikipedia&format=json,,
Oklahoma Wesleyan University,-95.954124,36.717752,http://api.duckduckgo.com/?q=Oklahoma+Wesleyan+University%20wikipedia&format=json,,
Southern Nazarene University,-97.629504,35.513295,http://api.duckduckgo.com/?q=Southern+Nazarene+University%20wikipedia&format=json,,
Cameron University,-98.434163,34.606487,http://api.duckduckgo.com/?q=Cameron+University%20wikipedia&format=json,,
University of Central Oklahoma,-97.470985,35.658239,http://api.duckduckgo.com/?q=University+of+Central+Oklahoma%20wikipedia&format=json,,
East Central University,-96.664196,34.773805,http://api.duckduckgo.com/?q=East+Central+University%20wikipedia&format=json,,
Langston University,-97.260263,35.943953,http://api.duckduckgo.com/?q=Langston+University%20wikipedia&format=json,,
Northeastern State University,-94.968528,35.920499,http://api.duckduckgo.com/?q=Northeastern+State+University%20wikipedia&format=json,,
Northwestern Oklahoma State University,-98.667596,36.796313,http://api.duckduckgo.com/?q=Northwestern+Oklahoma+State+University%20wikipedia&format=json,,
Oklahoma Christian University,-97.468312,35.609042,http://api.duckduckgo.com/?q=Oklahoma+Christian+University%20wikipedia&format=json,,
Oklahoma Panhandle State University,-101.638488,36.594518,http://api.duckduckgo.com/?q=Oklahoma+Panhandle+State+University%20wikipedia&format=json,,
Oklahoma State University-Main Campus,-97.069743,36.123085,http://api.duckduckgo.com/?q=Oklahoma+State+University-Main+Campus%20wikipedia&format=json,,
Oklahoma Baptist University,-96.934334,35.359949,http://api.duckduckgo.com/?q=Oklahoma+Baptist+University%20wikipedia&format=json,,
Oklahoma City University,-97.541242,35.495271,http://api.duckduckgo.com/?q=Oklahoma+City+University%20wikipedia&format=json,,
University of Oklahoma-Norman Campus,-97.445692,35.208152,http://api.duckduckgo.com/?q=University+of+Oklahoma-Norman+Campus%20wikipedia&format=json,,
Oral Roberts University,-95.954215,36.050705,http://api.duckduckgo.com/?q=Oral+Roberts+University%20wikipedia&format=json,,
Rogers State University,-95.635739,36.319609,http://api.duckduckgo.com/?q=Rogers+State+University%20wikipedia&format=json,,
Saint Gregory's University,-96.954186,35.367401,http://api.duckduckgo.com/?q=Saint+Gregory%27s+University%20wikipedia&format=json,,
University of Science and Arts of Oklahoma,-97.95641,35.031392,http://api.duckduckgo.com/?q=University+of+Science+and+Arts+of+Oklahoma%20wikipedia&format=json,,
Southeastern Oklahoma State University,-96.376381,34.00361,http://api.duckduckgo.com/?q=Southeastern+Oklahoma+State+University%20wikipedia&format=json,,
Southwestern Christian University,-97.639411,35.513596,http://api.duckduckgo.com/?q=Southwestern+Christian+University%20wikipedia&format=json,,
Southwestern Oklahoma State University,-98.707964,35.534609,http://api.duckduckgo.com/?q=Southwestern+Oklahoma+State+University%20wikipedia&format=json,,
University of Tulsa,-95.945175,36.151887,http://api.duckduckgo.com/?q=University+of+Tulsa%20wikipedia&format=json,,
Concordia University-Portland,-122.637944,45.568242,http://api.duckduckgo.com/?q=Concordia+University-Portland%20wikipedia&format=json,,
Eastern Oregon University,-118.09384,45.320392,http://api.duckduckgo.com/?q=Eastern+Oregon+University%20wikipedia&format=json,,
George Fox University,-122.968394,45.30399,http://api.duckduckgo.com/?q=George+Fox+University%20wikipedia&format=json,,
Lewis & Clark College,-122.672478,45.450547,http://api.duckduckgo.com/?q=Lewis+%26+Clark+College%20wikipedia&format=json,,
Linfield College-McMinnville Campus,-123.200464,45.201333,http://api.duckduckgo.com/?q=Linfield+College-McMinnville+Campus%20wikipedia&format=json,,
Marylhurst University,-122.647755,45.398174,http://api.duckduckgo.com/?q=Marylhurst+University%20wikipedia&format=json,,
Northwest Christian University,-123.079754,44.047483,http://api.duckduckgo.com/?q=Northwest+Christian+University%20wikipedia&format=json,,
Oregon Institute of Technology,-121.785177,42.257152,http://api.duckduckgo.com/?q=Oregon+Institute+of+Technology%20wikipedia&format=json,,
Oregon State University,-123.274721,44.56274,http://api.duckduckgo.com/?q=Oregon+State+University%20wikipedia&format=json,,
University of Oregon,-123.07398,44.044515,http://api.duckduckgo.com/?q=University+of+Oregon%20wikipedia&format=json,,
Pacific University,-123.108777,45.521394,http://api.duckduckgo.com/?q=Pacific+University%20wikipedia&format=json,,
Portland State University,-122.683553,45.511229,http://api.duckduckgo.com/?q=Portland+State+University%20wikipedia&format=json,,
University of Portland,-122.726859,45.571807,http://api.duckduckgo.com/?q=University+of+Portland%20wikipedia&format=json,,
Reed College,-122.63064,45.480376,http://api.duckduckgo.com/?q=Reed+College%20wikipedia&format=json,,
Southern Oregon University,-122.694034,42.186467,http://api.duckduckgo.com/?q=Southern+Oregon+University%20wikipedia&format=json,,
Warner Pacific College,-122.562241,45.50349,http://api.duckduckgo.com/?q=Warner+Pacific+College%20wikipedia&format=json,,
Corban University,-122.958413,44.88408,http://api.duckduckgo.com/?q=Corban+University%20wikipedia&format=json,,
Willamette University,-123.030727,44.935743,http://api.duckduckgo.com/?q=Willamette+University%20wikipedia&format=json,,
Western Oregon University,-123.238785,44.851866,http://api.duckduckgo.com/?q=Western+Oregon+University%20wikipedia&format=json,,
Bryn Athyn College of the New Church,-75.06093,40.131358,http://api.duckduckgo.com/?q=Bryn+Athyn+College+of+the+New+Church%20wikipedia&format=json,,
Albright College,-75.910152,40.360248,http://api.duckduckgo.com/?q=Albright+College%20wikipedia&format=json,,
Allegheny College,-80.146922,41.648068,http://api.duckduckgo.com/?q=Allegheny+College%20wikipedia&format=json,,
DeSales University,-75.376549,40.540137,http://api.duckduckgo.com/?q=DeSales+University%20wikipedia&format=json,,
Alvernia University,-75.938163,40.3102,http://api.duckduckgo.com/?q=Alvernia+University%20wikipedia&format=json,,
Arcadia University,-75.165205,40.091941,http://api.duckduckgo.com/?q=Arcadia+University%20wikipedia&format=json,,
Bloomsburg University of Pennsylvania,-76.446383,41.007989,http://api.duckduckgo.com/?q=Bloomsburg+University+of+Pennsylvania%20wikipedia&format=json,,
Bryn Mawr College,-75.314988,40.028541,http://api.duckduckgo.com/?q=Bryn+Mawr+College%20wikipedia&format=json,,
Bucknell University,-76.886275,40.954489,http://api.duckduckgo.com/?q=Bucknell+University%20wikipedia&format=json,,
Cabrini College,-75.37215,40.054565,http://api.duckduckgo.com/?q=Cabrini+College%20wikipedia&format=json,,
California University of Pennsylvania,-79.884477,40.066473,http://api.duckduckgo.com/?q=California+University+of+Pennsylvania%20wikipedia&format=json,,
Carlow University,-79.963927,40.439851,http://api.duckduckgo.com/?q=Carlow+University%20wikipedia&format=json,,
Carnegie Mellon University,-79.942914,40.444616,http://api.duckduckgo.com/?q=Carnegie+Mellon+University%20wikipedia&format=json,,
Cedar Crest College,-75.519799,40.586695,http://api.duckduckgo.com/?q=Cedar+Crest+College%20wikipedia&format=json,,
Chatham University,-79.926083,40.448432,http://api.duckduckgo.com/?q=Chatham+University%20wikipedia&format=json,,
Chestnut Hill College,-75.228847,40.087048,http://api.duckduckgo.com/?q=Chestnut+Hill+College%20wikipedia&format=json,,
Cheyney University of Pennsylvania,-75.529378,39.932293,http://api.duckduckgo.com/?q=Cheyney+University+of+Pennsylvania%20wikipedia&format=json,,
Clarion University of Pennsylvania,-79.374775,41.209676,http://api.duckduckgo.com/?q=Clarion+University+of+Pennsylvania%20wikipedia&format=json,,
Delaware Valley College,-75.158202,40.29757,http://api.duckduckgo.com/?q=Delaware+Valley+College%20wikipedia&format=json,,
Dickinson College,-77.197854,40.202796,http://api.duckduckgo.com/?q=Dickinson+College%20wikipedia&format=json,,
Drexel University,-75.188745,39.954855,http://api.duckduckgo.com/?q=Drexel+University%20wikipedia&format=json,,
Duquesne University,-79.993046,40.437496,http://api.duckduckgo.com/?q=Duquesne+University%20wikipedia&format=json,,
East Stroudsburg University of Pennsylvania,-75.172614,40.99622,http://api.duckduckgo.com/?q=East+Stroudsburg+University+of+Pennsylvania%20wikipedia&format=json,,
Eastern University,-75.370268,40.052306,http://api.duckduckgo.com/?q=Eastern+University%20wikipedia&format=json,,
Edinboro University of Pennsylvania,-80.126363,41.869978,http://api.duckduckgo.com/?q=Edinboro+University+of+Pennsylvania%20wikipedia&format=json,,
Elizabethtown College,-76.594175,40.150372,http://api.duckduckgo.com/?q=Elizabethtown+College%20wikipedia&format=json,,
Franklin and Marshall College,-76.319037,40.048045,http://api.duckduckgo.com/?q=Franklin+and+Marshall+College%20wikipedia&format=json,,
Gannon University,-80.086258,42.126111,http://api.duckduckgo.com/?q=Gannon+University%20wikipedia&format=json,,
Geneva College,-80.352545,40.773474,http://api.duckduckgo.com/?q=Geneva+College%20wikipedia&format=json,,
Gettysburg College,-77.234982,39.836091,http://api.duckduckgo.com/?q=Gettysburg+College%20wikipedia&format=json,,
Gratz College,-75.133025,40.065782,http://api.duckduckgo.com/?q=Gratz+College%20wikipedia&format=json,,
Gwynedd Mercy University,-75.238052,40.197566,http://api.duckduckgo.com/?q=Gwynedd+Mercy+University%20wikipedia&format=json,,
Haverford College,-75.302562,40.013368,http://api.duckduckgo.com/?q=Haverford+College%20wikipedia&format=json,,
Holy Family University,-74.990365,40.060414,http://api.duckduckgo.com/?q=Holy+Family+University%20wikipedia&format=json,,
Immaculata University,-75.57063,40.027963,http://api.duckduckgo.com/?q=Immaculata+University%20wikipedia&format=json,,
Indiana University of Pennsylvania-Main Campus,-79.159869,40.615589,http://api.duckduckgo.com/?q=Indiana+University+of+Pennsylvania-Main+Campus%20wikipedia&format=json,,
